2023-12-24 21:42:21,635 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/countPost,202200300205,2023-12-24 21:42:21,0.002
2023-12-24 21:42:21,654 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/teacher/getTeacherInfo,202200300205,2023-12-24 21:42:21,0.003
2023-12-24 21:42:21,964 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/follow/getFansNum,202200300205,2023-12-24 21:42:21,0.0
2023-12-24 21:42:25,101 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getPersonInfo,202200300205,2023-12-24 21:42:25,0.004
2023-12-24 21:42:25,137 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getAvatar,202200300205,2023-12-24 21:42:25,0.008
2023-12-24 21:42:25,237 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/teacher/getTeacherIntroduceData,202200300205,2023-12-24 21:42:25,0.004
2023-12-24 21:42:25,249 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/base/getPhotoImageStr,202200300205,2023-12-24 21:42:25,0.003
2023-12-24 21:42:25,260 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getAvatar,202200300205,2023-12-24 21:42:25,0.003
2023-12-24 21:42:25,260 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getPersonInfo,202200300205,2023-12-24 21:42:25,0.003
2023-12-24 21:42:25,412 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/student/getStudentInfo,202200300205,2023-12-24 21:42:25,0.0
2023-12-24 21:42:25,443 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getAvatar,202200300205,2023-12-24 21:42:25,0.0
2023-12-24 21:42:25,583 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/countPost,202200300205,2023-12-24 21:42:25,0.0
2023-12-24 21:42:25,597 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/teacher/getTeacherInfo,202200300205,2023-12-24 21:42:25,0.014
2023-12-24 21:42:25,602 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/follow/getFansNum,202200300205,2023-12-24 21:42:25,0.0
2023-12-24 21:44:16,642 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getPersonInfo,202200300205,2023-12-24 21:44:16,0.005
2023-12-24 21:44:16,721 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getAvatar,202200300205,2023-12-24 21:44:16,0.004
2023-12-24 21:44:16,823 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/teacher/getTeacherIntroduceData,202200300205,2023-12-24 21:44:16,0.005
2023-12-24 21:44:16,836 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/base/getPhotoImageStr,202200300205,2023-12-24 21:44:16,0.006
2023-12-24 21:44:16,848 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getAvatar,202200300205,2023-12-24 21:44:16,0.004
2023-12-24 21:44:16,852 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getPersonInfo,202200300205,2023-12-24 21:44:16,0.008
2023-12-24 21:44:17,168 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/student/getStudentInfo,202200300205,2023-12-24 21:44:17,0.004
2023-12-24 21:44:17,168 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getAvatar,202200300205,2023-12-24 21:44:17,0.004
2023-12-24 21:44:17,170 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/countPost,202200300205,2023-12-24 21:44:17,0.006
2023-12-24 21:44:17,255 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/teacher/getTeacherInfo,202200300205,2023-12-24 21:44:17,0.005
